track_id,audio features,audio features1
3479,"[0.09977875976509581, -0.05321991368089982, -0.15006050145881694, -0.42561162945112313, 1.294545649518536, -0.3491584777636913, 0.47774732402041264, 0.3066393499538502, 0.09760823493686091, -0.7894946061523476]",663f2c4c45a5a1b6dc174234
3489,"[-1.1608215839580167, -0.03799957155157665, 0.045272265922472715, -0.42779073342399254, 1.1787814603523903, -1.4748150623351117, -0.18238546287255641, 0.4084192714089677, 0.08929008923978542, 0.9473527961766199]",663f2c4c45a5a1b6dc174235
3490,"[0.7850547879861429, -0.6445627102200759, 0.06986533954539911, 0.8721049763412047, 0.08001951580314379, -0.6984009460809213, -0.5338469039041598, 0.7840231762350163, 0.05389662190949982, -0.17413294862911935]",663f2c4c45a5a1b6dc174236
3491,"[-0.8602839246054148, -0.3091949326858075, -0.4781797960353626, 0.632250399038292, -0.7705147932381333, -1.213548792733097, -0.5744069371162828, -0.6242909613652049, -0.5367699276425161, 1.4183154155559985]",663f2c4c45a5a1b6dc174237
3492,"[1.8007509849057803, -1.3312615450886458, 1.1405616611098233, -0.2239311307025894, 0.023016117401262633, -0.595933372978206, 0.07021456329674075, 0.5891755725990999, 0.5897201311772141, -0.45739655071107105]",663f2c4c45a5a1b6dc174238
3493,"[-1.3212581713533027, 1.0319326460973368, 0.47396423650620395, -0.3624469463848359, 0.5953273771995239, -0.187315281930148, 1.0295821726370618, 0.3415151864982262, -0.4559146048960106, 0.6466817636975244]",663f2c4c45a5a1b6dc174239
3495,"[0.5562221539557619, -1.2602513307741106, -0.4510605842439542, -0.8375337259603887, -0.21058437927543044, 0.38925391022984285, -0.6694722120946569, -1.2383054760061445, -0.842808961802626, 0.18369534379247843]",663f2c4c45a5a1b6dc17423a
3497,"[-2.7132015522047412, 1.6827148513851724, -0.47322218649067904, 0.9206957894572381, 0.5565939892030496, -0.10614014170212212, -0.6158065437101079, 1.197413045326961, 0.11174807584128618, 0.9906794319778424]",663f2c4c45a5a1b6dc17423b
3499,"[-1.6737261182094538, 0.9478041413384783, 0.8367919146339015, -0.05704076268203467, 0.7382940380293366, -0.4949893051616705, -0.13810985955503027, -0.31090911905935326, 0.11469159545272672, 0.41316425698697024]",663f2c4c45a5a1b6dc17423c
3501,"[-0.6177614585535257, 1.0493054749788815, -0.17930930661103914, 0.23267935082156813, 1.3895026743284475, 0.2633479062802999, 0.6497544532309483, -0.3689248943761198, -0.029245983346059136, -0.24471008904482913]",663f2c4c45a5a1b6dc17423d
3502,"[-0.4624540785022668, -0.5651805363766182, -1.7380877605721958, -0.22435954039449219, 1.0471263522171366, 0.21139297882010663, -0.14944121163964713, -0.5281759587141225, 0.27918638859570966, 0.2729139104270534]",663f2c4c45a5a1b6dc17423e
3503,"[0.49057345591681845, 0.16169843637407297, -0.8149082020274278, -0.2419873875815945, 0.5835072168925853, 0.8589549547690665, -0.16566118397226978, -0.45524874435145457, 0.3103086214875056, 0.7006222408464728]",663f2c4c45a5a1b6dc17423f
3504,"[0.27154417477353826, 0.14106461148328048, -0.2649623359372156, -0.025574021492863364, 0.7759640148042193, 1.004967459664006, -0.4752585916537238, -0.37900482081217257, -0.14203592987763375, 0.5619854206877596]",663f2c4c45a5a1b6dc174240
3505,"[-1.7668287053082743, 1.0307917274974632, -0.6076484390781169, -0.12572119178420443, 0.06659067542441141, 1.3548421807059023, 0.39622683500631795, 0.5231947913075036, -0.21378862986882846, -0.18858040652966052]",663f2c4c45a5a1b6dc174241
3514,"[-0.22305930320671963, -0.11441200133894376, 0.46971202790788763, 0.14629405895096678, -0.718958478990017, 0.31508885477692833, 0.665369329547627, 0.8358593436048826, 0.25095362719941666, -0.2009068270418392]",663f2c4c45a5a1b6dc174242
3515,"[-1.4909461055445445, -0.45904847556189404, -1.7463865595621315, -0.5475782680254314, 0.4020284142154548, 0.4107831834892884, 0.6922938142038542, 0.7684016434563673, -0.11893810307765462, 0.866359979731617]",663f2c4c45a5a1b6dc174243
3516,"[-1.5851240137679357, -0.9138876600103198, -1.345301566763692, -0.37519832836329936, 0.3662880520547627, 1.0384343970770122, 0.2340494519808448, 0.9449837363715914, 0.7985250780079756, 0.3714202354532066]",663f2c4c45a5a1b6dc174244
3517,"[1.0096305185544918, -0.02630966378290437, -0.18478882274605685, 0.8406174591940773, -0.3691647808256938, 0.8171775488472475, 0.726544231841563, 1.1489504253372582, 0.19730421292613548, -0.1531187097536514]",663f2c4c45a5a1b6dc174245
3518,"[-0.5605286814129842, -1.3845806532258587, 0.16832930294737722, -1.2045956317590345, 0.6129787113231548, 0.9198222230771179, 0.5409881311452985, 1.5704747278087707, -0.17420995304212683, 0.44873258340018846]",663f2c4c45a5a1b6dc174246
3519,"[-1.0844283974129685, 0.17640697061841767, -1.3377509073988927, 0.4677280125711946, 0.31882423144921507, 0.6464548264420878, 0.2818640132839742, 0.27882631631237065, 0.1289727492154436, 0.6555990162819243]",663f2c4c45a5a1b6dc174247
3520,"[-1.173589663300171, 0.09671097303717112, -1.2723107703621062, -0.8073934835273955, -0.2292521567914742, 1.2027557487222738, 0.10975185480990403, 1.050347541864234, 0.5162969049685997, 0.059492784549327604]",663f2c4c45a5a1b6dc174248
3521,"[-0.8622257680497661, -0.4782225659106763, -1.3996754831159373, -1.0108610790186496, 0.20566037256404263, 0.7650649406536643, 0.4537091771187333, 0.49604365916284143, 0.17849445678432246, 0.06319575935872303]",663f2c4c45a5a1b6dc174249
3522,"[-1.153593214926004, 1.4369488162334738, -0.5520686057023205, 0.45977724709302503, 0.4516982467279743, 0.8962528493758682, 0.44717716669037744, 0.42617611383546466, 0.3721309896328135, 0.4594959676060652]",663f2c4c45a5a1b6dc17424a
3532,"[2.617099313106424, 0.6421801661612804, 1.0523273578877903, 1.6272635389658874, -0.2707365171384541, 0.5081868335635733, 0.10730529293529763, 0.6695347108326561, 0.12982173390085297, -0.4815088734010986]",663f2c4c45a5a1b6dc17424b
3533,"[1.315006441579152, 1.4243945858841227, 0.6875659300655432, 1.6056469981961834, -0.13834725511602522, -0.007359917836057083, 1.6870038392249274, -0.03651483584333797, 0.8728867196737624, 0.5686633120057092]",663f2c4c45a5a1b6dc17424c
3534,"[6.174915620731089, -0.5730644386974226, 1.8259287626298442, 0.9397136613249005, -1.295389588686448, 0.45082731392116643, 1.0576364581352382, -0.4144234330232665, 0.32475219569437386, -0.19039340235133884]",663f2c4c45a5a1b6dc17424d
3535,"[3.9596310726207107, 0.3530212408797356, 0.6893442483723338, 2.0240506042722357, 0.06523695060992779, 1.2376845339702125, 0.7479394421758659, -0.35291436164454176, 0.8196747687807904, -0.28763604708021573]",663f2c4c45a5a1b6dc17424e
3536,"[1.8453322791400986, -0.3543078023031321, 1.0064925556463127, 1.3189510668132278, -0.44473623057548534, -0.14020074683868827, 0.3441553375287219, 0.1983551909550407, 0.2666335261242124, 0.4289025293204675]",663f2c4c45a5a1b6dc17424f
3537,"[4.000311647984132, 0.8980354061230517, 1.6939846371483567, 1.3016236677191237, 0.33767438059420724, 1.164630099329689, 0.16662364240024632, 0.6109976084451114, 0.453015834550378, -0.23595282787003552]",663f2c4c45a5a1b6dc174250
3538,"[4.86314925290988, 1.4417139414416364, 1.3182944737693232, 1.9368102427986023, -0.33070030110312476, 1.2939617131709868, 0.7950604019309848, 0.10155884551908208, 0.796238482194543, -0.11954473232103835]",663f2c4c45a5a1b6dc174251
3551,"[-0.3212385542230422, 0.4001565408071453, -0.6963879546707017, -0.6441504060916602, 0.6261878432007121, -0.4369033835180305, 0.059272303964370124, 0.04327159991747624, 0.30706696154926866, -0.19547269130178013]",663f2c4c45a5a1b6dc174252
3552,"[-0.7759602957788077, 0.5127987463653435, -0.9287553044165008, -0.2917082583973203, 0.6654224556245444, -0.4606837004772422, 0.10764809400121161, 0.41386523740898323, 0.27983962376237764, 0.024846985208487295]",663f2c4c45a5a1b6dc174253
3557,"[-0.9173853400787972, -0.8222210774442709, 1.1103107979993554, 0.436203932874534, -0.9540095350475346, 0.49083081933876416, 0.3869661012479765, -0.2057796127394361, 0.8800753471014494, -0.48699497339657266]",663f2c4c45a5a1b6dc174254
3558,"[2.6413578923576857, -3.9149036087649955, 4.349596216630803, 7.206325111740226, 6.747940706904567, 1.199561510065725, -2.7858961888351685, -2.348373792582364, -0.9766752578508693, 0.7457884437287609]",663f2c4c45a5a1b6dc174255
3559,"[1.8358208137284628, -0.43456175892112003, 1.5903404491868722, 0.4552863973376327, 0.9904484779039794, -0.2211023584359615, -0.212837618353635, -0.6095163891585776, 0.5463340411277204, -0.4235939107972105]",663f2c4c45a5a1b6dc174256
3560,"[5.264875633226688, 6.752959395726885, -0.6264340872693744, -0.7421248057909579, -0.863497534198494, -0.024233065499338922, -0.6075585418512219, 0.16518617086024734, -0.1095425442963325, 0.286420181406614]",663f2c4c45a5a1b6dc174257
3561,"[1.6477645243057084, 2.1999053500928225, 2.085096866163751, -0.6149305327272668, 0.6078820597780336, 0.2535805686222603, -0.10104041863960009, -0.8161474400269759, 0.3343262710014154, -0.26223645022424336]",663f2c4c45a5a1b6dc174258
3563,"[5.03098293374849, 1.2268838006293128, 3.19098630108325, 0.5730720690871222, -1.8664590035567072, -1.7914559093915796, 0.2799613562394419, -2.2516981959318576, 1.6777046330482281, 0.9815515002738597]",663f2c4c45a5a1b6dc174259
3564,"[5.430796196023029, 4.580453106934278, 0.9376043541826069, -0.19357829104625024, 1.895967038159243, 0.2880394528628181, -0.5393605691028397, 0.9728837986635377, -0.19911120454145856, 0.30986371932757484]",663f2c4c45a5a1b6dc17425a
3566,"[-0.6614558324558208, -1.852382777283511, 2.308040957749321, -0.2796681709626858, 0.68320294061284, 0.28390397148078506, -0.002272297074628352, 0.9017817846361917, 0.5239601037331786, 0.48223151229393957]",663f2c4c45a5a1b6dc17425b
3567,"[-0.9318068448913057, -0.15814098588128417, 1.7996257779534732, 0.5872343147512921, -0.15102756671628306, 0.32782345652046313, 0.2714109650325663, 0.056734370730878086, 0.3589802482027694, 0.24728518354574075]",663f2c4c45a5a1b6dc17425c
3568,"[5.299041520575597, 3.8908758247282624, -0.5930105659856413, -0.3664234555249719, 1.7214198983879272, 1.6406866784802852, -0.7134432375682765, 1.5413051055303393, 0.688635237906109, -0.08510757459055182]",663f2c4c45a5a1b6dc17425d
3569,"[-3.1357714032550748, -0.761390467382895, 0.648770059058545, -2.0756111362887233, 0.28488634375477606, -0.6855956482370495, -0.5977087293832142, 0.11491199904664665, -0.08801253622004221, 0.05041942984397679]",663f2c4c45a5a1b6dc17425e
3570,"[-2.3753910307544146, 4.226626288257842, 3.5268214464036043, -1.022292721946739, -0.373671706608832, 0.9161209877214445, -0.6323164423701977, 0.21497456407573215, 1.3702566819164737, 1.4264493203121127]",663f2c4c45a5a1b6dc17425f
3571,"[-0.986058012692297, 0.602491795361264, 1.1258077948946452, -0.12393318292902983, 0.2099153612739969, 0.33583007354330224, -0.05689343929726419, -0.3662196601045418, 0.5109406825681798, -0.6342391443586671]",663f2c4c45a5a1b6dc174260
3572,"[-3.351542479212873, 2.1272827744422957, 1.3537720294854934, -0.39971436078406286, 0.1870857716760691, 0.1775235194986171, -0.746738872867529, 0.2841136465042991, 0.19761406786791752, 0.19569681137079298]",663f2c4c45a5a1b6dc174261
3573,"[-0.8279501441708083, 2.6269696280924784, 1.592486084467611, -0.567072650718111, -0.13090517418695574, 0.08805028880938805, -0.21468450855324311, -0.15748284313160077, -0.2231565505020126, -0.29715634251491596]",663f2c4c45a5a1b6dc174262
3574,"[3.203026806377209, 5.456687187115398, 0.9708041272771776, -1.2395650966322083, 1.5940074429126732, -0.6375466587959959, -1.590451930102086, 1.2397399651671281, -2.2268102289855682, -0.08165083621329187]",663f2c4c45a5a1b6dc174263
3579,"[0.25851373632532826, 0.9726897497200219, -0.6788928517094281, 0.5368696566054101, -0.029967857355501528, 0.3455307764137746, -0.4598638144638932, -0.3463855217157071, 0.8482592040423994, -0.15155333281473976]",663f2c4c45a5a1b6dc174264
3580,"[-0.6339797687889848, 0.7574485279276228, -0.31681445406987097, 0.18122377220368371, -0.4613466714483326, 0.49558538948560205, -0.22117944496312067, 0.1469639733119792, 0.7698143794241137, 0.2060368297660445]",663f2c4c45a5a1b6dc174265
3581,"[0.3217822351141589, 1.046290059079614, -0.8799629230936301, 0.2780709572805809, 0.06021833288937498, 0.3322105521000535, -0.22656374706194624, -0.1922920937428938, 0.5242806997914811, -0.07480503988133667]",663f2c4c45a5a1b6dc174266
3582,"[-0.10856092695738305, 1.0893802659642335, -0.9402500099890087, 0.2047661574176593, 0.08390053171595088, 0.6708151302542926, -0.5085685661074881, -0.24284570364075417, 0.6771855936935596, -0.06576256472156025]",663f2c4c45a5a1b6dc174267
3583,"[-0.1411532132904457, 0.3561799291560034, -0.10876845335204297, 0.08001369277140183, -0.39285678883141706, 0.6363802412938934, -0.351562729855489, -0.42678066727994607, 0.5015637231019328, -0.14436561412349042]",663f2c4c45a5a1b6dc174268
3584,"[0.551694495136509, 0.8534976912860028, -1.4120226495974695, 0.3175168222785742, 0.22354705236272768, 0.7152569065389268, -0.5907805793401077, -0.36782533558516245, 1.2315230486515374, 0.9971855455612985]",663f2c4c45a5a1b6dc174269
3585,"[0.26891567968176555, 0.2307803442437946, -0.4749569740831742, 0.09059422169678091, -0.0627874753289399, 0.8663510713378666, -0.18443392059385114, -0.5200613109629141, 0.6631173541326916, 0.17077187727700674]",663f2c4c45a5a1b6dc17426a
3598,"[1.4331428398446082, -0.6768104132029308, 1.7723721604122384, 0.9286726860904639, -0.8461437397061461, -0.42173414032562934, -0.032193368709293846, 0.17926584335461507, 0.8868892824659522, 0.4044457281273999]",663f2c4c45a5a1b6dc17426b
3603,"[0.37249577954243623, 3.5431008928919874, 1.213583721205614, -0.8112409254528168, 0.2324204699363597, 0.578594172185152, -0.45648803528952203, 0.7018345848768947, 0.01649342175562601, -0.21974356207565393]",663f2c4c45a5a1b6dc17426c
3604,"[1.5126108688033533, 1.7781349735587122, -0.8102122204847514, -1.0076410011036945, -0.5325389194526539, 0.4311432671743245, -0.1272251115886547, -0.7350333263428165, 0.5173642462473856, -0.6336214521295164]",663f2c4c45a5a1b6dc17426d
3606,"[1.8807543673815488, 2.1263810723385803, 0.18570080772584574, -0.31805945652933487, -0.24733465692147638, 0.39872562609958256, -0.5084208742677508, 0.3381715022619506, -0.2453847099204389, -0.533603588918952]",663f2c4c45a5a1b6dc17426e
3609,"[1.2395586173457156, 1.9257312451237087, 1.549491601439435, -0.8545724113297071, -0.7987575436405416, 0.3288175778841266, 0.31276118012019166, 0.3506043032021042, 0.37592055865740365, -0.06395332105883196]",663f2c4c45a5a1b6dc17426f
3612,"[-0.7117779756353744, -0.32321105240601034, -0.8374618483164908, -0.3667011089889589, 0.7083573040290174, 0.3559749961761049, 0.35729892431134974, 0.24359333210967515, -1.1609756638756887, 0.6986872074074139]",663f2c4c45a5a1b6dc174270
3613,"[-0.537214711554834, -0.5104817223421323, -0.6403414953861765, -0.07275347932410085, 0.31532934447720595, -0.17541778176993775, 0.38590156149887234, 0.26427650756271664, -1.1672558386707903, 0.6686152033608848]",663f2c4c45a5a1b6dc174271
3614,"[-0.3910334550858113, -1.5483139237500771, -1.0312636752959625, -0.21299227511558233, 0.018422062498593645, 0.6364248085507757, -0.14474883850960554, -0.18608998996991005, -1.368282019736569, 0.6484584609752776]",663f2c4c45a5a1b6dc174272
3616,"[-0.6142844451698822, -1.240478909374374, -0.6402724945089429, -1.2261195088363703, -0.058702480225601913, 0.40681092268739183, 0.026266695434109335, -0.27709951262021626, -1.3804776572459498, 1.0381616951912447]",663f2c4c45a5a1b6dc174273
3618,"[-0.5974487273620994, -0.8136041463160318, -1.1250547209193364, -0.8314891758262215, -0.1757801008756876, 0.34655452120995434, -0.17157463475314144, -0.022651539753303005, -1.152919394144089, 0.7305806695569709]",663f2c4c45a5a1b6dc174274
3620,"[-0.21462053313405197, -1.114898803075248, -2.319278297144786, -1.1860561359456572, -0.6032696847223832, 0.5998247659011153, -0.2963833437323082, -0.5142369727307491, -1.187197082315389, 0.9195189239383564]",663f2c4c45a5a1b6dc174275
3624,"[-0.7122080841223383, 0.0715090781002913, -0.5638833262472949, -1.0425359671447822, 0.34523655680021303, -0.09119086152889593, 0.4579865160984101, 0.620229126909463, -0.7805532288749704, 0.32603275082535726]",663f2c4c45a5a1b6dc174276
3626,"[0.42118813001008176, 2.357333965299381, -1.0362081755720725, 0.14476764283019902, -0.9319039239763851, -0.7338947602431247, -1.1460944027260924, -0.5333620025733737, 0.04213863344548136, -0.8643283562823256]",663f2c4c45a5a1b6dc174277
3638,"[-0.8757537908813696, 0.3576759637097608, -0.5349084104506184, 0.07831089024170836, 0.44816050241358996, 0.21873697395490715, -0.28372524869616256, -0.5399860751612029, -0.8284399206677491, 0.10041968376837183]",663f2c4c45a5a1b6dc174278
3681,"[0.35793152602487266, 0.8545929214860035, -0.5122849436114725, 0.7684168217921608, 0.7350494643207278, 0.2133724421044518, -0.38837450504829585, -0.21702430579053178, 0.7039578016840904, -0.3370523587557213]",663f2c4c45a5a1b6dc174279
3696,"[0.8073953524333151, 0.45769666920060165, -1.3258209603910707, 0.1182028999522516, 0.16587350685584354, 0.8959886320239124, 0.6673699962853317, -0.48586830106445017, 0.4970240942970452, -0.43097977146588945]",663f2c4c45a5a1b6dc17427a
3698,"[-0.17513212840718484, 1.1414728436502208, 0.2784731097168081, 0.27467000632445354, 0.4386448776626865, -0.12778371210820635, -0.48482932899671394, -0.20782934576172626, -0.0367929278873261, -0.45715313463769414]",663f2c4c45a5a1b6dc17427b
3707,"[0.04315115899212751, -0.15529955086812627, -0.37567205140379556, 0.8637356638313893, 0.3285245676073092, -0.1177506926845336, 0.12404262234090664, 0.9701163801510966, 0.35483224446088263, -0.31423864498797666]",663f2c4c45a5a1b6dc17427c
3708,"[0.0751906224979286, -1.1959660135276875, 0.4910569276165862, 0.2362690003288507, 0.072613433064503, -0.5292386263007134, 0.12786380346973852, 0.1721575289522406, 0.2134993704726887, 0.6520787066122964]",663f2c4c45a5a1b6dc17427d
3720,"[2.7976301789058087, 0.335967893190577, -2.6493299007278917, -0.9991969264578797, -0.27318705153363215, 0.6715747871302841, -0.12901805837100608, -0.7534613027158844, -1.6195806323647872, -0.06462572597240374]",663f2c4c45a5a1b6dc17427e
3721,"[1.80315314009155, -0.45692822020266355, -3.033757250449825, -0.21929708095895406, -0.5472920672643352, 0.4027525285853748, -0.7764200852542651, -0.8112442472281708, -0.6688002273531857, 0.291569572348308]",663f2c4c45a5a1b6dc17427f
3722,"[2.936374191779047, 0.31093303097685593, -2.0525732235124035, -0.5542122108358475, -0.6935901773243806, 0.6013518164762499, -0.36529804023034795, -1.0444501692798989, -0.9209727872524596, -0.2227476855713358]",663f2c4c45a5a1b6dc174280
3723,"[3.0737440991815284, -1.1402522082620565, -3.497690528827226, -2.190237897774495, 0.6822821852507716, 1.0695125348871162, -1.8342505232462822, -0.8839038235842746, -0.743983074913095, 0.31802071994635844]",663f2c4c45a5a1b6dc174281
3724,"[2.357517788105536, 1.0159883142492583, -2.4836624438630337, -0.25561920957038564, -0.47467507343737403, 0.3039079464579328, -0.6220283974558328, -0.9467853221408584, -0.7707451085451815, 0.1926840950725834]",663f2c4c45a5a1b6dc174282
3725,"[1.6435542402925343, -0.6429387146175631, 0.0066547334957026355, -0.053674260628807605, 1.2986867034343506, 0.14916988835697836, 1.6751894599812458, -0.05876268061903357, -1.905853263681247, -0.12339313691448518]",663f2c4c45a5a1b6dc174283
3727,"[-1.6260410508548517, -0.19671859448351875, -0.5114175833683811, 0.11598386101177363, 0.3942615847913632, 0.15688410092320326, -0.6157543674939778, 0.44046209835478556, 0.08603983441845994, 0.2576577181896072]",663f2c4c45a5a1b6dc174284
3761,"[0.19540692867660495, -2.2031843324172105, -0.934515980313441, -1.5611631036055427, 2.9418961025680215, 2.4809561533265905, -0.5629885157954653, 0.23507385394765856, 2.3284684860497453, 0.06051755514982023]",663f2c4c45a5a1b6dc174285
3762,"[-2.7022798764093214, -3.621662903778129, -2.1140289743191283, 0.11955259232349075, -1.7179033552533571, 1.5976102514113106, 0.648179384802727, 0.7901266918945854, 0.03675641921158184, 0.4841577649626725]",663f2c4c45a5a1b6dc174286
3763,"[-2.3770700528121, -0.7475073585341042, -0.10884419248717941, 0.14719142972902757, -0.5945948961433243, 0.2270700572411677, 0.8134998628908837, 0.2541677342790781, 0.1106052329493195, -0.31059768931998066]",663f2c4c45a5a1b6dc174287
3765,"[0.759868284258158, -2.1824783917327824, -3.700439050300006, -0.7573975481399898, -0.5419299609793872, 0.9395740631865035, -1.0327224830310218, -0.16851486013072145, 0.05366016713662364, 0.8422479718006881]",663f2c4c45a5a1b6dc174288
3766,"[-1.7426869323362009, -0.8252256461997065, -1.8065168031066043, 0.7053224954610883, -0.6445450270492619, 0.3076442064716182, 0.48309331011371903, 0.5902727569452895, -0.3398644481286767, -0.8125916226422302]",663f2c4c45a5a1b6dc174289
3775,"[-0.6500269879683093, -0.22086163825468508, 0.568331175581027, -0.6286879170588237, -0.057921609698533855, -0.5323328281104818, -0.20214356005058967, 0.10782265325296593, 0.7990270250706732, -0.15240002172062908]",663f2c4c45a5a1b6dc17428a
3776,"[-1.433047800181868, -1.7082332260537554, 0.5074308279396862, -0.8252390002117259, 0.7539819392209633, -0.635647135078283, 0.09811772608537943, 0.556040751597808, 0.12727702251274017, 0.03616729332350412]",663f2c4c45a5a1b6dc17428b
3777,"[-1.833735089771605, -1.2009013592887794, 1.6541008806616078, -0.2914016362640786, 0.2391133617856908, 0.0028197815755990306, -0.016984423359896098, 0.6947078390278809, 0.7542620020951759, 0.5753900236174196]",663f2c4c45a5a1b6dc17428c
3778,"[-1.575459733341094, -1.3110455455690828, 0.8157253717356215, -0.8205155278501416, 0.5835460678605169, -0.7599511873270722, -0.15868829942013712, 0.5604292095390111, 0.19239374146236127, -0.03444273107770194]",663f2c4c45a5a1b6dc17428d
3779,"[-1.4486645113905279, -1.2469496253336376, 0.7028990728948177, -0.4612506745027392, 1.2611750773232866, -0.06514389035650267, -0.17118773893250824, 0.48925289443664854, 0.4122790112993514, 0.19655563367253276]",663f2c4c45a5a1b6dc17428e
3812,"[0.051533253606574014, 2.0327744306192757, 0.24774870698820842, -0.2473936581088521, 0.5851720185957366, 0.1582766281612153, -0.5356302588606026, 0.3432801873695996, -0.36775596622884804, 0.49462707068982203]",663f2c4c45a5a1b6dc17428f
3832,"[3.6835052852159533, -0.09601122694123582, 1.9186106006958874, 1.2581152628831058, 0.5826716985224208, 0.5961117123694493, 0.3479620318975658, 0.6135369228826524, 0.7971287642371454, 0.7417985748159786]",663f2c4c45a5a1b6dc174290
3833,"[-2.658308093193773, -0.3954646222839441, -0.0549423544694577, -0.04927633922577041, -0.5168497172425643, 3.1635640568981533, 1.0810781638426745, -0.49311487543531524, 0.6094436518268319, -0.9674883964767316]",663f2c4c45a5a1b6dc174291
3834,"[-0.3443428275703997, 0.7402264065990087, -1.0055041762871428, -0.3089917843172677, 0.5855312641337367, 1.8090836563080241, 0.8484955297721524, -0.7201660722134385, 1.36391823966471, -0.38236126365405426]",663f2c4c45a5a1b6dc174292
3835,"[-1.2453153789969424, 0.5009167273439008, -0.5674825853918877, -0.2969127758130253, -0.07524511451062851, 2.4537670764760464, 0.8535497986763059, -1.1785735447299786, 1.0274396200145708, -0.8814464694764039]",663f2c4c45a5a1b6dc174293
3836,"[-1.3007351572966452, 0.6588618414373701, -0.625480694678801, -0.5456136367776171, -0.2241236470875985, 2.633490829879422, 1.512023851516698, -0.9838244601212955, 0.8782678977744585, -0.5700460770367224]",663f2c4c45a5a1b6dc174294
3839,"[-0.7970296178463169, 0.5993254790640572, -0.5473544374865156, -0.07078673244132466, 0.30374401464844797, 2.125364231092393, 0.5830729409712763, -0.27536902910118166, 1.4086477044768222, -0.9142724425729652]",663f2c4c45a5a1b6dc174295
3840,"[0.6452698641979645, -0.16639046610410518, -0.8551485210522115, 0.5143195291893276, 0.7259594797365125, 0.44205360753401357, 0.30189943432628796, -0.824933416685113, 1.647959213760444, -0.8278568367746345]",663f2c4c45a5a1b6dc174296
3842,"[1.5042761412369516, -0.5845258535741226, 0.3452554628222488, 0.3284629330521248, -0.13717525900244126, 0.8526262428133881, 1.0627003941628976, -0.4571970821816086, -0.2484509100415464, 0.31165929927209785]",663f2c4c45a5a1b6dc174297
3854,"[1.142036838481099, -0.4271482800466505, -0.8269555585251327, -1.4796186330410093, 0.8144483334926151, 0.5570163616058408, 0.35174291238871475, 0.5034470456914565, -0.9997206204182301, 0.912108526307175]",663f2c4c45a5a1b6dc174298
3855,"[-0.6787521540896978, -0.4469626384300588, 0.2755468196913579, -0.7268768631038145, 0.07724626491305146, 0.24536202044456026, 0.5071962441055838, 0.004575787665993585, -0.7980531368351288, 0.3218645597194917]",663f2c4c45a5a1b6dc174299
3856,"[-0.3966447913194046, -0.9306229040554943, 0.588098908141965, -0.38932023446159264, 0.6724492093514937, 0.35859052692870963, 1.0964909826656284, 0.04099619125350826, -0.7116786209332326, 0.1273098342974816]",663f2c4c45a5a1b6dc17429a
3857,"[-1.0436183257488019, -1.5932621390515405, 0.2013111577342077, -0.6428641702527107, 0.20614581248427377, 0.33741625749060844, 0.5360416838636151, 0.05396467561590318, -1.0109719129418435, 0.5978081024576187]",663f2c4c45a5a1b6dc17429b
3859,"[-1.1187700241183118, -1.37097547321088, 0.05617518677914755, -0.5930066194418139, 0.5663505332143641, 0.19086000503689324, 0.4166100166498195, -0.3577457415761769, -0.1674417043451552, 0.20106300618323633]",663f2c4c45a5a1b6dc17429c
3861,"[-0.5941841375633937, -1.1608430462277786, 0.8036652709432248, -0.7463113943554174, 0.356158205400103, 0.6384392702873273, 0.7726483506788884, 1.0320235609887716, -0.715559130802577, 0.6322365465713392]",663f2c4c45a5a1b6dc17429d
3862,"[-1.0092056655924702, -1.223567462709637, -0.5967358397814295, -0.3877068376748013, 0.027025441726256143, 0.23952998858949842, 0.5236116260195813, -0.14538901727089418, -0.7357686971631182, 0.46148298054405984]",663f2c4c45a5a1b6dc17429e
3863,"[-0.6971727706140528, -1.3456261835636512, 0.23217327616655392, -0.3569136630365652, 0.40629823878196597, 0.5321328397583556, 0.3761312150855697, -0.06978566545053935, -0.6473620501730655, 0.3384776936998172]",663f2c4c45a5a1b6dc17429f
3880,"[1.5957578000748605, 0.7281605354405226, -1.657652332632221, -1.5922807628736997, -2.1381267291361543, 1.044625381531019, -0.32420378318960824, 1.9588271692636283, 0.3481074398029689, 0.7762904633520304]",663f2c4c45a5a1b6dc1742a0
3895,"[0.5430452451623319, 0.9738852426899068, 0.49789184765914407, 0.7925391435327473, -0.10751617789183285, 0.1944382020300661, -0.5221762311219426, 0.8472258028009106, -0.4422705718501152, -0.4564287131189571]",663f2c4c45a5a1b6dc1742a1
3896,"[0.4372356727473634, -0.6138818401977142, -0.468342916189716, 0.2697515250665929, -0.05702807153435822, -0.0009746046832142978, -0.26659244787488423, 1.2751248603058607, -0.3941066776319356, -0.7380282569649655]",663f2c4c45a5a1b6dc1742a2
3904,"[2.1547529631967075, -1.4619049030601228, 0.5136334491883282, 0.7040300475832341, -0.2411608008978366, -0.6696144745578392, 1.1053312365010037, -0.7667584588623217, 0.33798719823264106, -1.227258526081561]",663f2c4c45a5a1b6dc1742a3
3905,"[1.5663717199680387, -1.8746857649230328, -0.17695982815564443, -0.20041276529963314, 0.7212408162991605, 0.24917205731125605, 0.22240723140956725, 1.0650359987823141, -0.40763832648100395, -0.4645516433544041]",663f2c4c45a5a1b6dc1742a4
